secondaryImgUrls/0,secondaryImgUrls/1,ownerPhone,ownerAddress,kind,ownerEmail,description,ownerFacebook,primaryImgUrl,price/electric,price/room,price/water,price/others,isAvailable,roomId,area,ownerName,ownerId,roomName,coordinate,location,secondaryImgUrls/2,secondaryImgUrls/3
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/Zu7VT3CEOweTOwLKpQMK/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/Zu7VT3CEOweTOwLKpQMK/2.png,+1-485-269-7437x60769,"68598 West Lights Suite 879
Port Alejandro, OK 64713",Loft Room,karen55@example.net,"Địa chỉ: 548 Điện Biên Phủ P22 Bình Thạnh, thuận tiện di chuyển các quận trung tâm.Tòa nhà thang máy, 4 lầu, sân thượng.Dạng phòng: Duplex.Nội thất: Kệ bếp, tủ đồ, máy lạnh, giường nệm, bàn ăn 2 ghế, nóng lạnh, sofa.Chính sách dịch vụ và quy định của tòa nhà:+ Điện: 4k.+ Nước: 100k/ ng.+ Wifi, rác, dịch vụ: 150/ tháng.+ Gửi xe: Free 2 xe.+ Nuôi thú cưng: Hông.+ Giới hạn: 2 - 3 ng.Chính sách cọc và thanh toán tiền nhà.+ Cọc 1 tháng, 1,5 tháng.+ Cọc tối thiểu 2 triệu giữ 3 ngày. Sau 03 ngày bổ sung cọc đủ.+ Thời gian giữ phòng tối đa là 7 ngày kể từ ngày phát sinh cọc.+ Khách hàng vào thanh toán đủ tiền cọc và tiền nhà từ ngày ở đến cuối tháng, các tháng sau thanh toán từ ngày 01 - 05 hằng tháng.",kburgess,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/Zu7VT3CEOweTOwLKpQMK/0.png,3000,6800000,6000,20000,true,Zu7VT3CEOweTOwLKpQMK,30,Lori Hebert,UsdrYc1XzqqjvtfORb0X,A055,"https://www.google.com/maps/embed/v1/place?q=10.7992439,106.7183573&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","548, Đường Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/Zu7VT3CEOweTOwLKpQMK/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/Zu7VT3CEOweTOwLKpQMK/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/a1XaaEcggSPSjH7x3M1N/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/a1XaaEcggSPSjH7x3M1N/2.png,647-783-3515x43238,"685 Nguyen Heights Apt. 400
Nixonburgh, TN 76935",Loft Room,marshtonya@example.net,"* Địa chỉ: 76 Đất Thánh, P. 6, Tân Bình (gần công viên Lê Thị Riêng).* Tiện ích:- Có máy giặt, thang máy, hầm gửi xe.- Giờ giấc tự do, ra vào vân tay.- Gần nhiều trường đại học (Huflit, Bách Khoa, Kinh Tế, y khoa Phạm Ngọc Thạch... ).- Nhiều tiện ích xung quanh.Điện: 4.300đ/Kwh.Nước: 100.000đ/người.Wifi: 100.000đ/phòng.Xe: 100.000đ/chiếc.Rác: 20.000đ/phòng.-------Inbox hoặc liên hệ zalo 0855 746 ***Quyên) để xem phòng.",jacobferrell,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/a1XaaEcggSPSjH7x3M1N/0.png,3000,6000000,14000,20000,true,a1XaaEcggSPSjH7x3M1N,20,Kevin Williams,lb3Nm4tbzi1jXXvChtZN,A119,"https://www.google.com/maps/embed/v1/place?q=10.7830308,106.6584266&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","76, Đường Đất Thánh, Phường 6, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/a1XaaEcggSPSjH7x3M1N/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/a1XaaEcggSPSjH7x3M1N/4.png
,,236.465.3311,"5586 Ross Fords
Ariasport, IA 33293",Standard Room,vreese@example.com,"Phòng tại 33B Hà Bá Tường (cách ngã ba Trường Chinh - Đồng Đen 300m, mặt sau của đường Đồng Đen): Gần ngã tư Bảy Hiền, sân bay, giáp Q10, Q. Phú Nhuận, sân bay...Hiện nay có 2 loại phòng:1/ Loại 1: Giá phòng 3 triệu - 1/7 nhận phòng.2/ Loại 2: Giá phòng 3 triệu nhưng đang có 1 nam thanh niên 40t người miền nam đang ở để trông coi nhà trọ, nên cần tìm thêm 1 - 2 nam ở ghép để chia tiền phòng - (10/6 nhận phòng).- Nếu phòng chỉ ở 2 người thì giá 1.5 triệu/người.- Nếu phòng ở 3 người thì giá 1 triệu/người.Cả 2 loại: Trong phòng có: Máy lạnh, quạt treo tường, tủ áo, bếp, WC, kệ dép, kệ chén.. Các loại, chân bình nước.. Bồn cầu liền khối. Nhà mới.* Lưu ý:- Không chung chủ, tuyệt đối an ninh, sạch sẽ.- Điện 3.500/ký, nước máy giá nhà nước khoảng 30k/người/tháng.- Miễn phí: Tiền gửi xe, wifi, cáp tivi, rác.- Cọc 1 tháng.Chỉ nhận người thuê đàng hoàng - lịch sự, thuê lâu dài.* Xem phòng 24/24, tới trước nhà gọi số ĐT trên sẽ có BV mở cửa: 0902 666 ***ko nhắn zalo nhé).",evanroberts,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/afc5kIbTL7X9Ip4cz7fF/0.png,2000,3000000,13000,20000,true,afc5kIbTL7X9Ip4cz7fF,25,Hayley Love,rwp80NR7erHDDqTjGG3A,A085,"https://www.google.com/maps/embed/v1/place?q=10.7952704,106.645765&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","33B, Đường Hà Bá Tường, Phường 12, Tân Bình, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/avUBZXqNogvbbayyGUh6/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/avUBZXqNogvbbayyGUh6/2.png,421-722-9759,"55830 Washington Village
Christopherhaven, ME 26433",Standard Room,elizabethlopez@example.com,"Mình có việc ở quê nên cần pass lại phòng trọ trong kdc Nam Long, gần trường cao Đẳng Kinh Tế Đối Ngoại.Giá thuê: 3tr2/tháng.Điện: 3,5k.Nước: 80k.Rác + wifi + máy giặt: 100k.Phòng có nhà vệ sinh riêng.Phòng nằm trong KDC nên sạch sẽ, an ninh, yên tĩnh.Gần quanh có BHX, Winmart, đủ loại cửa hàng ăn uống.Phòng 2 cửa sổ, 2 hướng thoáng mát.Điều hoà tiết kiệm điện, mình dùng máy lạnh + tủ lạnh mà chỉ tốn cao nhất 200k/tháng tiền điện.Phòng có sẵn tủ quần áo, 1 bàn gỗ để đồ.Phòng nằm ở lầu 3, tuy leo cầu thang cũng hơi mệt nhưng lại riêng tư, không chuột, dán.",matthewvega,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/avUBZXqNogvbbayyGUh6/0.png,3000,3200000,6000,20000,true,avUBZXqNogvbbayyGUh6,25,Thomas Gray,dRQqZHnvvosCnIJHvMmU,A049,"https://www.google.com/maps/embed/v1/place?q=10.8092412948608,106.780601501465&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Dự án KDC Nam Long, Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/avyOiCvR4sU3DDjWH8ge/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/avyOiCvR4sU3DDjWH8ge/2.png,815-269-3180x897,"40983 Richards Route Apt. 219
Stuartport, FL 76296",Standard Room,willie16@example.com,"Hifriendz cho ra các dự án siêu hot với giá HSSV chỉ từ 3,3 triệu/tháng.Địa chỉ: Kinh dương Vương - An Dương Vương - Đường số 1 - Quận 6 - Quận Bình Tân Ngay công viên Phú Lâm.Full nội thất: Máy lạnh, gác, bếp, tủ quần áo,Khu vực rộng rãi, an ninh.Camera 24/7.Cửa khoá vân tay.Giờ giấc tự do.Gọi cho em để mình được hỗ trợ xem phòng ngay nhé.Nhấn để hiện số: 0774 876 ***",josecordova,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/avyOiCvR4sU3DDjWH8ge/0.png,2000,3300000,6000,20000,true,avyOiCvR4sU3DDjWH8ge,33,Jason Young,zSCN2vY8jD40gKfCPlBY,A058,"https://www.google.com/maps/embed/v1/place?q=10.7496203,106.6287781&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường An Dương Vương, Phường 12, Quận 6, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bCX7vkW5T3eSDEGTQbg1/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bCX7vkW5T3eSDEGTQbg1/2.png,820-864-0108x2177,"35244 Miller Prairie
North Sarahview, SC 23918",Loft Room,robinsontodd@example.net,"Chính chủ cho thuê căn hộ dịch vụ đầy đủ nội thất tại 181/7 đường Âu Dương Lân, P2, Quận 8, gần cầu Chữ Y và cầu Nguyễn Văn Cừ tiện đi lại các Quận 5, 1, 4, 7, gần ĐH Sư Phạm, KHTN, ĐH Công nghệ, ĐH Rmit..* Giá: 5.000.000 đồng/tháng.* Phòng ở tối đa: 02 người.* Miễn phí:- Wifi từng phòng, cáp tivi.- Máy giặt (02 máy giặt, sân phơi).- Dọn phòng: 02 lần/tuần.- Thay gra: 01 lần/tuần.- Chỗ đậu xe máy.- Bảo vệ: 24/24.* Thanh toán:- Tiền điện: 4000 đồng/kw.- Nước sinh hoạt 150,000/ người/ tháng.",michael42,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bCX7vkW5T3eSDEGTQbg1/0.png,3000,5000000,15000,20000,true,bCX7vkW5T3eSDEGTQbg1,24,Mary Torres,Y91z4ZBWjgeQx11CpgtM,A204,"https://www.google.com/maps/embed/v1/place?q=10.7444997,106.683783&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","181 Đường Âu Dương Lân, Phường 2, Quận 8, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bCX7vkW5T3eSDEGTQbg1/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bCX7vkW5T3eSDEGTQbg1/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bHUoj2xkuI4gY30OdjdM/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bHUoj2xkuI4gY30OdjdM/2.png,001-800-204-2961x31714,"69645 Daniel Fall
Carolton, IL 36354",Loft Room,gregoryhernandez@example.com,"Phòng nằm trên mặt tiền đường Dương Quảng Hàm, gần Lê Đức Thọ, Phan Văn Trị, Trần Bá Giao. Cách VLU, IUH chỉ vài phút đi xe.Phòng được trang bị full nội thất, có thang máy, nhà xe, khu dân cư an ninh.Đảm bảo PCCC của nhà nước.",stacey02,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bHUoj2xkuI4gY30OdjdM/0.png,2000,6000000,3000,20000,true,bHUoj2xkuI4gY30OdjdM,45,Jesse Matthews,nDBJzhFTdW1yuENafPEk,A013,"https://www.google.com/maps/embed/v1/place?q=10.8289792,106.6891983&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Dương Quảng Hàm, Phường 5, Gò Vấp, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bHUoj2xkuI4gY30OdjdM/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bHUoj2xkuI4gY30OdjdM/4.png
,,413-996-4333,"18316 Green Views Apt. 317
Angelatown, NE 59332",Standard Room,ryanmay@example.net,"Còn 1 phòng TẦNG TRỆT cho thuê tại địa chỉ 686/72/41 Cách Mạng Tháng Tám P11 Q3.giờ giấc tự do,ko chung chủ thoải mái,Nhà ngay công viên Lê Thị Riêng.Giá 2tr500.(phòng mới,rộng rãi thoải mái ở tầng TRỆT,có bồn rửa chén,nệm,quạt,nước nóng...vv).nhà tắm riêng trong phòng tolet chung trước phòng.hỗ trợ nội thất theo yêu cầu tính phí.Điện 4k,nước 100/ng,xe+wifi+rác free.không phát sinh chi phí.Ai có nhu cầu vui lòng IB hoặc LH 0838 999 ***",kathleenwatkins,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bUIQWkMPdyZ1uzVrKCnc/0.png,2000,2500000,8000,20000,true,bUIQWkMPdyZ1uzVrKCnc,18,Christopher Reyes,0t0jHFGt4v3abf0ndpws,A072,"https://www.google.com/maps/embed/v1/place?q=10.7847437,106.6686984&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","686/72/41, Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bXNDqZT3fXRRBk661akG/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bXNDqZT3fXRRBk661akG/2.png,587.705.4406x6259,"477 Sarah Ramp
West Dianeport, CA 91384",Standard Room,omartinez@example.net,"Chính chủ cho thuê phòng trọ trong căn hộ chung cư Era Town Đức Khải.Khu chung cư rộng rãi, thoáng mát, an ninh, tiện ích đầy đủ, tổng diện tích hơn 10ha với hơn 3000 căn hộ, cư dân đông đúc, đường xá rộng rãi, thông thoáng kết nối giao thông thuận tiện với các quận, trường học - chợ đi bộ ngay dưới chung cư. Cây xanh và bờ sông bao quanh khu này cực mát nhé.Phòng 17m² toilet riêng khép kín giá 3tr.Phòng 18m² cửa sổ view ngoài tolet riêng khép kín giá 3tr2.Phòng 18m² có nội thất cơ bản máy lạnh toilet riêng giá 3tr5.Phòng 25m² bồn tắm có nội thất tolet riêng giá 3tr8.Phòng 28m² cửa sổ 2 view toàn thành phố rộng nhất toilet riêng giá 3tr7.Phòng riêng 8 - 12m² giá 1tr6 - 2tr dùng chung cạnh phòng ít người ở tầng 1 có thêm 2 WC công cộng, giờ giấc tự do, khu nếp nấu ăn rộng rãi có tủ lạnh máy giặt dùng sẵn.Quan tâm LH SĐT hoặc nhắn zalo nếu cần thêm thông tin. Vui lòng đọc kỹ bài đăng của mình.Chủ nhà thân thiện, hoà đồng, tâm lý.",toddnguyen,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bXNDqZT3fXRRBk661akG/0.png,2000,3000000,14000,20000,true,bXNDqZT3fXRRBk661akG,17,Mercedes Solis,SyYjwvI7QTprlLDeSwKX,A004,"https://www.google.com/maps/embed/v1/place?q=10.6994161605835,106.730125427246&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Dự án The Era Town, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bXNDqZT3fXRRBk661akG/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/bXNDqZT3fXRRBk661akG/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/c292g4ic0e6lJgIWX1QH/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/c292g4ic0e6lJgIWX1QH/2.png,+1-742-801-1575x155,"86296 Laura Spur Apt. 922
Youngshire, OH 91306",Standard Room,vmiller@example.net,"Mặt tiền ngay Vườn Lài - Luỹ Bán Bích.Thuận tiện di chuyển, ô tô đưa đón tận cổng.Phòng mới chưa 1 đời chủ. Sạch sẽ, rộng rãi, thoáng mát. Cửa sổ full sáng.Nội thất full: Máy lạnh, tủ lạnh, bếp từ, giường tủ.. Chưa qua sử dụng.Nhiều phòng, nhiều mức giá, nhiều sự lựa chọn.Call trực tiếp (ib zalo/mess): Xem phòng.",elizabethroberts,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/c292g4ic0e6lJgIWX1QH/0.png,2000,3500000,3000,20000,true,c292g4ic0e6lJgIWX1QH,30,Jennifer Potter,LFJaVuuDY0sDYUo8SIIw,A114,"https://www.google.com/maps/embed/v1/place?q=10.7914545,106.6335513&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Tân Thành, Phường Tân Thành, Tân Phú, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/c292g4ic0e6lJgIWX1QH/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/c292g4ic0e6lJgIWX1QH/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/d0DxGTKfPQA04Gakw6OF/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/d0DxGTKfPQA04Gakw6OF/2.png,774-316-3686,"1874 Smith Bridge Apt. 197
Brandonmouth, NH 30600",Standard Room,hamptonerika@example.com,"- Chính chủ cho thuê Nguyễn Văn Thương (D1 cũ), P. 25, Q. Bình Thạnh.- Sau Pearl Plaza, ngay chợ, giáp Q1, hẻm xe hơi, không ngập.- Giờ giấc tự do, để xe free, có camera an ninh.- Phòng đầy đủ nội thất..., lầu 1 & 3.- Còn 3 phòng: 4.6 triệu & 5 triệu (có ban công).LH: 0948 100 *** Khánh chính chủ (zalo).",vanessa37,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/d0DxGTKfPQA04Gakw6OF/0.png,2000,4600000,12000,20000,true,d0DxGTKfPQA04Gakw6OF,18,Samantha Rhodes,hiIhT6rRAUhFzJV6LJxe,A083,"https://www.google.com/maps/embed/v1/place?q=10.8020983,106.7192368&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Nguyễn Văn Thương, Phường 25, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/d0DxGTKfPQA04Gakw6OF/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/d0DxGTKfPQA04Gakw6OF/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dBgp9eBweTw75LV2tSR6/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dBgp9eBweTw75LV2tSR6/2.png,001-216-715-5572x4082,"369 Henderson Haven
Milesburgh, RI 73774",Loft Room,smithalex@example.com,"Khu trung tâm, ngay cầu Thị Nghè, thuận tiện đi các quận trung tâm, gần trường ĐH Thuỷ Lợi, Hutech, Hồng Bàng, Kiến Trúc...Hoàng Sa, Đa Kao, Q1.- Giá: 7tr2 - 7tr5 (tuỳ diện tích).Miễn phí toàn bộ dịch vụ: Wifi, giữ xe... (chỉ trả điện, nước).Tặng 500k cho khách chốt phòng đầu tiên.(Cam kết ưu đãi nhất thị trường).Tổng quan:- Căn hộ đầy đủ nội thất.- Camera an ninh 24/7.- Không chung chủ.- Giờ giấc tự do.- Nhà xe an ninh.- Hẻm xe tải.Nhận tìm phòng / căn hộ theo nhu cầu của khách hàng, hỗ trợ tìm phòng theo yêu cầu của khách hàng về đặc sản căn hộ và vị trí đường mà khách hàng mong muốn.Trợ giúp tìm kiếm phòng (miễn phí).Liên hệ: 0328 514 ***zalo chính chủ).",rasmussenjessica,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dBgp9eBweTw75LV2tSR6/0.png,2000,7200000,12000,20000,true,dBgp9eBweTw75LV2tSR6,35,Kimberly Porter,6s69WZbwvcHQ8EbEWf6s,A053,"https://www.google.com/maps/embed/v1/place?q=10.792583,106.7000018&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Hoàng Sa, Phường Đa Kao, Quận 1, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dBgp9eBweTw75LV2tSR6/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dBgp9eBweTw75LV2tSR6/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dv4XdgHVlZcJtOebPA8Q/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dv4XdgHVlZcJtOebPA8Q/2.png,337.650.9002x14300,"02378 Mcguire Drive Apt. 842
New Tamaraport, IN 62117",Loft Room,wilkersonrichard@example.org,"- Vị trí: Phạm Văn Hai, phường 5, Tân Bình.- Nằm gần CMT8, chợ Phạm Văn Hai, TTTM Blue Square, Trung tâm hội nghị tiệc cưới Unique 5. Cạnh đường Lê Văn Sỹ, Hoàng Sa, Trường Sa, thuận tiện cho việc di chuyển sang các quận trung tâm như: Quận Phú Nhuận, quận Gò Vấp, quận 3, quận 1, sân bay Tân Sơn Nhất,...- Nội thất: Giường, nệm, bàn, ghế sofa, tủ lạnh, máy lạnh, tủ đồ, rèm cuộn chống nắng.- Chính sách điện, nước, dịch vụ vui lòng.LH/Zalo: Ms. Thục để được tư vấn & đặt lịch xem phòng.",ramirezsara,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dv4XdgHVlZcJtOebPA8Q/0.png,3000,6400000,9000,20000,true,dv4XdgHVlZcJtOebPA8Q,30,Brian Allen,WaWmRJIU4pQQ2qA8jkIw,A183,"https://www.google.com/maps/embed/v1/place?q=10.791296,106.6619084&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Phạm Văn Hai, Phường 5, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dv4XdgHVlZcJtOebPA8Q/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dv4XdgHVlZcJtOebPA8Q/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dyABpC7CFuHsWxf5DAyN/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dyABpC7CFuHsWxf5DAyN/2.png,845.570.8904,"96027 Duran Centers Apt. 181
Hardinville, NH 64611",Standard Room,jonathanlynch@example.org,"304 Nguyễn Thị Minh Khai - Q3.- 202, 103: 3.200.0000 Đ.- 503: 3.5000.000 Đ.- 303: 4.200.000 Đ.Điện 3k5.Nước 100k/người.Pdv 150k/phòng.Xe gửi bãi gần nhà 400k/c, bên mình hỗ trợ 200k/c.Giặt sấy chung, thang bộ, ra vào vân tay giờ giấc tự do.Liên hệ quản lý toà nhà.",cartergary,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dyABpC7CFuHsWxf5DAyN/0.png,2000,3500000,10000,20000,true,dyABpC7CFuHsWxf5DAyN,15,Karen Myers,QCjNEqRMoh3FbNorNWlW,A164,"https://www.google.com/maps/embed/v1/place?q=10.7708401,106.6867468&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Nguyễn Thị Minh Khai, Phường 5, Quận 3, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dyABpC7CFuHsWxf5DAyN/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/dyABpC7CFuHsWxf5DAyN/4.png
,,+1-600-925-4747,"7999 David Well
West Derrick, GU 55931",Standard Room,megan80@example.com,"Phòng mới full nội thất.Giá: 4.000.000.------Nội thất: Giường, máy lạnh, nệm, gối, tủ đồ, máy giặt, máy sấy, bình siêu tốc, hệ thống nước nóng năng lượng mặt trời.Tiện ích: WC riêng, Có ban công thoáng mát, Wifi, dịch vụ dọn phòng hàng tháng.Không chung chủ, giờ giấc tự do, camera 24/24, Cửa khoá vân tay, xe để trong nhà,...Gần các hàng quán ăn,...Cam kết hình thật - phòng thật.------IB zalo 0905 738 ***An Điền).",qtaylor,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/e0PgpVCcAWreswsEv0Jq/0.png,3000,4000000,12000,20000,true,e0PgpVCcAWreswsEv0Jq,30,Carla Yoder,sVfCdEf2l3GsiYkBxJlR,A174,"https://www.google.com/maps/embed/v1/place?q=10.7986519,106.6496801&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường A4, Phường 12, Tân Bình, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eJDPRHHinhFgyBZrjGGq/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eJDPRHHinhFgyBZrjGGq/2.png,+1-800-799-1242x22693,"2293 Anderson Ridge
New Lisa, AK 91035",Loft Room,gilbertcarolyn@example.com,"Cho thuê căn hộ dịch vụ cao cấp cách sân bay 5p chạy xe, có máy giặt riêng, ban công thoáng mát Vị trí: Bạch Đằng, p2 , Tân BìnhNội thất: full nội thất cao cấp, máy giặt riêng, smart TV...Tiện nghi: thang máy, ra vào vân tay, camera an ninh 24/24, giờ giấc tự do không chung chủGiá : 9.600.000 vnđ (phòng cửa sổ)13.600.000 vnđ (phòng ban công)- Liên hệ : 0378 935 *** - em Quang Anh hỗ trợ tư vấn và tìm phòng căn hộ dịch vụ , chung cư theo nhu cầu",hhoward,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eJDPRHHinhFgyBZrjGGq/0.png,3000,13600000,6000,20000,true,eJDPRHHinhFgyBZrjGGq,45,Stephanie Kelly,hoL2sUDvtiMs9ji4kIT4,A047,"https://www.google.com/maps/embed/v1/place?q=10.8150439,106.6729415&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eJDPRHHinhFgyBZrjGGq/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eJDPRHHinhFgyBZrjGGq/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eUMXmCuLlMMmdMQpXFQJ/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eUMXmCuLlMMmdMQpXFQJ/2.png,780.223.6196x23015,"192 Jennifer Loaf Suite 386
West Williamland, MO 90876",Standard Room,caseywilson@example.com,"Em cho thuê phòng địa chỉ 116 xẹc 12 đường Lê Đình Cẩn Phường Tân Tạo Quận Bình Tân.DT: 20m².Giá: 2 tr/ tháng cọc 1 tháng.Điện 3,5k, nước 20k, có thể dắt xe vô phòng hoặc để sân phía trước. Phù hợp Ở vợ chồng, học sinh sinh viên, người đi làm...Liên hệ trước 15p khi đến khỏi phải chờ xin cảm ơn.",hamiltondonald,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eUMXmCuLlMMmdMQpXFQJ/0.png,3000,2000000,4000,20000,true,eUMXmCuLlMMmdMQpXFQJ,20,Brittany Lee,BXkGLM92a0oohn9VFPqX,A016,"https://www.google.com/maps/embed/v1/place?q=10.7595825,106.5990165&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","116/12, Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eUMXmCuLlMMmdMQpXFQJ/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/eUMXmCuLlMMmdMQpXFQJ/4.png
